id,name,album_name,artists,year,genre,popularity,mood,language,mood_distance
0LsVa1Hal7ZJe9oJ5RdxHi,A Handful of Stars - 2002 Remaster,Dinah '62,"[""Dinah Washington""]",2003,Jazz,15,Sad,english,1.5037775864245966
0d5aM8CJUNNzlu9hOpKq9l,A Hanging,Holy Money / A Screw,"[""Swans""]",2015,Rock,10,Sad,english,3.831890150192405
4oeIMvdT5i88WxkA8autmh,A Hard Day's Night - Acoustic Version,Acoustic Favourites,"[""Matt Johnson""]",2017,Folk,24,Sad,english,2.2418700627946766
7xnKChdFA6DHWPzULuAWf1,A Hard Rain's A-Gonna Fall,A Hard Rain's A-Gonna Fall,"[""Laura Marling""]",2017,Folk,39,Sad,english,1.3094399333418445
3Hp8XRCpYbYuunWj5WBOMP,A Hard Rain's A-Gonna Fall - Live,"The Complete Carnegie Hall Concert, June 8, 1963","[""Pete Seeger""]",1989,Folk,0,Sad,english,4.740893158186571
4IQXCbuBrM6FwO8jSEJx4M,A Hard Rain's Gonna Fall (feat. John Craigie & Ben Morrison),Give the People What They Want,"[""Rainbow Girls"", ""Ben Morrison"", ""John Craigie""]",2019,Country,34,Sad,english,2.8261541432581323
1YExbeG3QiVX1J8DJ7F4aS,A Harley Someday - Live,Live from the Iron Horse: Biketoberfest '01,"[""David Allan Coe""]",2001,Country,11,Sad,english,3.7935988781495698
4Xxz4aKa0pf6OTkPJNt5JW,A Hat,Fuerteventura,"[""Russian Red""]",2012,Folk,25,Sad,english,1.8427619235751076
6pfwNExyylZb6dZzZvTlrs,A Headache Tomorrow (Or A Heartache Tonight),Ten Years Of Hits,"[""Mickey Gilley""]",1974,Country,19,Sad,english,1.6322389788347509
4P13630eHu65IZBLEAqADO,A Headache Tomorrow (Or a Heartache Tonight),16 Biggest Hits,"[""Mickey Gilley""]",1974,Country,18,Sad,english,1.648586163681423
4G2Pg9PJwqQMvdYHZfHR3B,A Health to the Company,"Poets, Bards, & Singers of Song","[""Traditional"", ""Irish"", ""Owain Phyfe""]",1999,Pop,9,Sad,english,1.669417915047995
0bwRzPm5nGo6EgQUhvXJMp,A Hearse That Overturns With The Coffin Bursting Open,The Electric Warlock Acid Witch Satanic Orgy Celebration Dispenser,"[""Rob Zombie""]",2016,Rock,26,Sad,portuguese,2.656695175794787
6uOgY6DNII1MeENCmgNfxU,A Heart Arcane,Cynic's New Year,"[""Horse Feathers""]",2012,Folk,0,Sad,english,1.9196703275486977
0wkMXY8Q59u3QLGMLTYMwb,A Heart Can Only Be So Strong,All That Matters,"[""Michael Bolton""]",1997,Rock,16,Sad,english,2.5228838626175607
2AuGrWzTXX61Mq8rfT98jQ,A Heart Full Of Love,Les Misérables: The Motion Picture Soundtrack Deluxe (Deluxe Edition),"[""Eddie Redmayne"", ""Amanda Seyfried"", ""Samantha Barks""]",2013,Pop,40,Sad,english,2.3637305177140373
0Bw48mvpChsxrRfmmcBxRC,A Heart Full Of Love - Reprise,Les Misérables: The Motion Picture Soundtrack Deluxe (Deluxe Edition),"[""Amanda Seyfried"", ""Hugh Jackman"", ""Eddie Redmayne"", ""Patrick Godfrey""]",2013,Pop,37,Sad,english,2.866751098628855
5GeTrlbxiViwcwSh1kjsyI,A Heart In New York,Garfunkel,"[""Art Garfunkel""]",1988,Folk,11,Sad,english,1.4924801387492868
6IyU2LIPfopCfbWewM2UdO,"A Heart In New York - Live at Central Park, New York, NY - September 19, 1981",The Concert in Central Park (Live),"[""Simon & Garfunkel""]",1982,Rock,43,Sad,english,2.6382220265895557
36ycbryLbiopnwWBKuYneF,A Heart In Winter,Beyond the Pale: Legends of the Goddess 2,"[""Laura Powers""]",2000,Folk,1,Sad,french,1.7687114921238571
00qMgilUq54KWB2dqO6Ma4,A Heart Like Hers,It Just Comes Natural,"[""George Strait""]",2006,Country,29,Sad,english,1.946254628563956
3dAAlzhQiEywGIQ1ULDKNE,A Heart Like Hers,Another One,"[""Mac DeMarco""]",2015,Rock,0,Sad,english,1.7914207914614562
4Bzkk0cUsq6TVdacnGi3HG,A Heart Like Mine,Put Yourself In My Shoes,"[""Clint Black""]",1990,Country,22,Sad,english,1.4421906649642482
3Koo7Qb7BgkwCBpTf1B8hZ,A Heart Like Yours,False Hope,"[""Kevin Garrett""]",2017,Pop,0,Sad,english,2.119471806711307
7D0M9iVc5ayttzlJ4CODDj,A Heart That Forgives,Let's Come Together (Deluxe Edition),"[""Kevin LeVar & One Sound""]",2010,R&B,37,Sad,english,1.0992997089728032
2T2gp4mpO2qIMdJ895Vnfo,A Heart To Hold You - BBC Jo Whiley Session / 2004,Hopes And Fears (Deluxe Edition),"[""Keane""]",2004,Pop,36,Sad,english,1.5344856587201203
5E6pYKegSu23icZLcIRCok,A Heart of Gold Is Hard to Find,A Heart of Gold Is Hard to Find,"[""Benjamin Tod""]",2019,Country,0,Sad,english,2.1191803328891816
1rSC5pcZDwgqngo4bJelBL,A Heartbeat Away,Paraiso (Deluxe Edition),"[""Subsignal""]",2013,Rock,6,Sad,english,1.7655962751722576
18VFNz29K08xzDsV2yq2wC,A Held Breath,Haunts,"[""German Error Message""]",2014,Electronic,34,Sad,english,1.9916902276023452
2BKfOJm0hEzvwUzJGUQG9E,A Higher Power,When I Said I Wanted To Be Your Dog,"[""Jens Lekman""]",2004,Pop,18,Sad,english,3.342280619865089
4AFVjfhD43TlDQ7FQBZHHH,A Hold of You,OH (ohio),"[""Lambchop""]",2008,Country,0,Sad,english,1.6868651157618968
2OodFct5iDVN5cCm1eqidr,A Hole In the Earth,Music from Before the Storm,"[""Daughter""]",2017,Pop,0,Sad,english,1.6554904106101265
5qjjDvyobtDUUU4VDbQbec,A Home,Home,"[""The Chicks""]",2002,Country,34,Sad,english,1.4233399318911597
0FgIjMtVO80EDkX6rYFovP,A Home Away from Home,Two Grains of Sand,"[""Piers Faccini""]",2009,Folk,17,Sad,english,1.8121753391639863
45nvefUezYcZHXp778MEm5,A Home for You,Bat Boy: The Musical (Original Off-Broadway Cast Recording),"[""Kaitlin Hopkins"", ""Deven May""]",2001,Classical,20,Sad,english,2.170155622329928
3mp0UGqkUQ30oW5M8lKeNh,A Hope In Hell,A Hope In Hell,"[""All Good Things""]",2021,Blues,31,Sad,english,2.59449325879729
3Du452g205ZZfxGMWlyoRx,A Horse Named Bill,Not For Kids Only,"[""Jerry Garcia"", ""David Grisman""]",1993,Country,0,Sad,english,4.057766662677341
3Eu47MEKQ27HOIonzTgB0e,A Horse Named Cold Air,Be the Cowboy,"[""Mitski""]",2018,Rock,49,Sad,english,2.5908017220663067
0WqHfOb9inmZ8z90gS4RhZ,A House,Lost Souls,"[""Doves""]",2000,Pop,24,Sad,english,3.087257600344337
6UxAKocZd98MRn0u5obryV,A House In Nebraska,Preacher’s Daughter,"[""Ethel Cain""]",2022,Country,65,Sad,english,1.882962080874578
1ENTiZXXCNLp0THEPuizx1,A House Is Not A Home,Feels So Good,"[""Dionne Warwick"", ""Ne-Yo""]",2014,Pop,25,Sad,english,1.381113089873118
3iG7ldddtaKeYMWUAhb4WQ,A House Is Not A Home,The Art Of Elegance,"[""Kristin Chenoweth""]",2016,Pop,23,Sad,english,1.844088467508105
4LbaBgMrKrvbXOliTBiCvC,A House Is Not A Home,The Best of Luther Vandross The Best of Love,"[""Luther Vandross""]",1989,R&B,32,Sad,english,1.9746275104554605
67esSnRcQXpz8numd4LFyM,A House Is Not A Home,American Idol: Greatest Moments,"[""Tamyra Gray""]",2002,Pop,0,Sad,english,1.4612379349925777
5cevLj53chcpTIZjezsj37,A House Is Not A Home (Glee Cast Version),"Glee: The Music, Volume 3 Showstoppers","[""Glee Cast""]",2010,Pop,31,Sad,english,1.9777133479077804
1INCRT0CiX3LDk0xkOdo4J,A House Is Not A Home (Made Famous Barbra Streisand),Glee Tribute Collection - Sing Like Glee,"[""Glee Club Singers""]",2011,Classical,0,Sad,english,2.178273476445541
14dZ25HpkqIefXDTZRQmzP,A House Is Not a Home,HOME,"[""Benjamin Biolay"", ""Chiara Mastroianni""]",2004,Pop,9,Sad,english,2.4905395686166147
1PBFsN6vYlz1QlXlgLFByh,A House Is Not a Home,Burt Bacharach Songbook,"[""Carol Duboc"", ""Hubert Laws""]",2009,Jazz,1,Sad,english,1.3544014227586303
3aaUhmYDDS9y2gQ1buW58L,A House Is Not a Home,"Promises, Promises (New Broadway Cast Recording (2010))","[""Kristin Chenoweth""]",2010,Pop,17,Sad,english,2.144237360517074
4gFVTfg1EFuuXJguJe1Z7W,A House Is Not a Home,Never Too Much,"[""Luther Vandross""]",1981,R&B,56,Sad,english,1.7303331498067056
77mRQ76zCPKNFfr9t24Ja5,A House Is Not a Home,LIFT EVERY VOICE! Honoring the African American Musical Legacy,"[""Burt Bacharach"", ""Luther Vandross""]",2009,Pop,14,Sad,english,1.532951610100801
5JG1rtY4554XZh56ITf7q1,"A House Is Not a Home - Live at Radio City Music Hall, New York - Feb. 12, 2003",Live at Radio City Music Hall - 2003 (Expanded 20th Anniversary Edition - The Last Concert),"[""Luther Vandross""]",2023,R&B,18,Sad,english,5.910919621110934
37RGD4A4A4N33fiLlxDfFH,A House Of Gold,The Complete Hank Williams,"[""Hank Williams"", ""Drifting Cowboys""]",1998,Country,15,Sad,english,1.448553137011974
3nAJf4VQlZRqbU9KO6efBu,A House Of Gold,Good Old Country Gospel,"[""Hank Williams, Jr.""]",1994,Country,12,Sad,english,1.5449266187862003
5pKdlNYwdOmxWE9TVegCKd,A House Or Maybe A Boat,Full Moon Eleven,"[""Hawksley Workman""]",2011,Rock,0,Sad,english,1.3866492951030995
3Ixup4z8ZxRElgL7H0DufA,A House with No Curtains,Everything I Love,"[""Alan Jackson""]",1996,Country,34,Sad,english,1.228172911133273
3hrHKtsQViO5KuUIeIuvbY,A Human Certainty,Paganicons,"[""Saccharine Trust""]",1981,Rock,19,Sad,english,2.4036125012529674
3Yr0xDKGjqsTnWVLgxT7Yp,A Human Touch,Downhill From Everywhere,"[""Jackson Browne"", ""Leslie Mendelson""]",2021,Rock,31,Sad,english,0.98676946265855
2DZlu77MoZGniixby3OqOl,A Humble Girl,The World Of Lady A,"[""Anjali""]",2004,Electronic,5,Sad,english,2.0951298941179624
4kMUJqDs3q7z8WQpzchAbD,A Hundred And Ten In The Shade,Blue Moon Swamp,"[""John Fogerty""]",2017,Rock,0,Sad,english,1.308130337541055
17ePB5ICZq9BqDSgHbe0Gn,A Hundred Different Altars,Be the Reason,"[""The Steeles""]",2023,Country,8,Sad,english,0.9208626194700033
6ZshnmFBtTYPWgFRbfzp0t,A Hundred Times,分手100次電影原聲大碟,"[""C AllStar""]",2014,Pop,20,Sad,english,1.5620347642363523
16xNZlLF8Ycv82QUAEneF7,A Hundred Wishes,Lost Souls,"[""Loreena McKennitt""]",2018,Folk,22,Sad,english,1.1725137240263448
5jM9UTeLHTWDoQ3ikqZDWD,A Hundred Years From Today,"Radio & Recording Rarities, Volume 5","[""Helen Forrest""]",2006,Jazz,2,Sad,english,5.249318397546794
70F2BKsHTegifrlLsteLAJ,A Hundred Years From Today,Dedicated to Lee Wiley,"[""Stephanie Nakasian""]",2009,Jazz,0,Sad,english,2.3663617889632595
5vrH2QvkOdFe1btra0G8LH,A Hunting We Will Go,Eveningland,"[""Hem""]",2004,Folk,13,Sad,english,1.8205371934345185
01dZ1jkH4jGvlwSI7SOzLR,A Hymn,Ultra Mono,"[""IDLES""]",2020,Rock,0,Sad,english,1.9550494377697256
4Z6jESbl0bnTvj7RMkYEF8,A Hymn For The Postal Service,Breaking God's Heart,"[""Hefner""]",2007,Pop,5,Sad,english,1.601547133807395
08sb8PsZQ2IlY4r5wpLDq5,A Hymn To The Morning Star,Of Natural History,"[""Sleepytime Gorilla Museum""]",2004,Rock,21,Sad,english,1.928742148558194
70qd8TrefFCL8j3UgfN4Ck,A Jhator Ascension,The Xun Protectorate,"[""Khonsu""]",2016,Rock,14,Sad,english,2.801919615964276
0jywc9mxNBF35t3N5a642J,A Joyful Noise,Bat Boy: The Musical (Original Off-Broadway Cast Recording),"[""Trent Armand Kendall"", ""Kathy Brier"", ""Daria Hardeman"", ""Jim Price"", ""Richard Pruitt"", ""Doug Storm"", ""Deven May""]",2001,Classical,18,Sad,english,1.5438982490315027
0qND34UjU9gvecA1To2ObG,A Joyful Noise,A Joyful Noise,"[""Jo Dee Messina""]",2002,Country,24,Sad,english,1.383558847473449
5QSFgxt4EmMWQxlR85JO26,A Joyful Noise,Mr Lemons,"[""Glen Phillips""]",2006,Pop,2,Sad,english,1.3226783391627153
5PphEYRQM4CRB0zs9UbeDR,A Joyous Song,Christmas Interpretations,"[""Boyz II Men""]",1993,R&B,0,Sad,english,2.320477270961921
2JzXWJNXSRoUOgzVG1vauQ,A Kick In The Teeth,Odyssey,"[""Fischerspooner""]",2005,Electronic,25,Sad,english,1.4379772695265336
5WlncGLGXezeNMfXn9sKyV,A Kind of Hunger,Wendigo,"[""Penny and Sparrow""]",2017,Folk,21,Sad,english,1.6241572560210469
37Gjost21rmXaG84pqhwqL,A Kind of Hunger - Live at Majestic Theatre,"Live in Texas, 2019","[""Penny and Sparrow""]",2020,Folk,13,Sad,english,5.501651070278684
28zl37fRlA5DUCvDnYpKuC,A Kind of Love,Sing-Sing and I,"[""Sing-Sing""]",2005,Pop,5,Sad,english,1.6400197000583776
4NmkW8158WSR2HOb7kJSpM,A Kind of Peace,To All New Arrivals,"[""Faithless""]",2007,Electronic,9,Sad,english,2.3552532763973533
7bdK22Cr8mjkBjwmskLpvj,A King At Night,Ease Down The Road,"[""Bonnie Prince Billy""]",2001,Country,0,Sad,english,2.021706778040441
5lvnCnZiJfuto0y4cQBSlt,A King and a Queen,Black Sheep Boy (10th Anniversary Edition),"[""Okkervil River""]",2005,Folk,21,Sad,english,1.597331403418514
15C5ENefgJqm7W0E2wGBfr,A King to Come (feat. Tayler Gust),Steady,"[""Hopefulson"", ""Tayler Gust""]",2016,Folk,0,Sad,english,1.2854420471644663
0btRMoVk6txm0OYwPWkJ2Z,A Kiss,20 Classic Opera Highlights,"[""Traditional"", ""Mario Lanza""]",2005,Classical,0,Sad,english,4.194444272312852
23RoH5y1rbz8nKG1MHJ36q,A Kiss For Luck,Rarities,"[""Ron Sexsmith""]",2003,Rock,0,Sad,english,1.2081236385618108
1gfGaMhj2xcJGRQiSZ4ozS,A Kiss From Your Lips,Doo Wop Battle,"[""The Flamingos""]",2005,Pop,7,Sad,english,1.3726667928308969
7H68hWcSYM3C2lEDwSPIJQ,A Kiss Is Not A Contract,Flight Of The Conchords,"[""Flight of the Conchords""]",2008,Pop,0,Sad,english,2.230554559415326
3i4ojLwnlUFUfy276FRyP6,A Kiss Or Two,In Full Swing,"[""Seth MacFarlane""]",2017,Pop,15,Sad,english,1.689703352859643
1YZPlV7ppBsgz6YzQKqyPv,A Kiss To Build A Dream On,Cafe Naturale,"[""Wendy Matthews""]",2004,Rock,1,Sad,english,1.503884816449795
5ZFWfIZhKqwG8l1UGqqLig,A Kiss To Build A Dream On,Signature,"[""Ann Hampton Callaway""]",2002,Jazz,46,Sad,english,1.7929843788649664
6FvPdpmM0oogDvlrlvlxhN,A Kiss To Build A Dream On (feat. Arturo Sandoval),Stardust...The Great American Songbook III,"[""Rod Stewart"", ""Arturo Sandoval""]",2004,Jazz,33,Sad,english,1.193105521836461
3gVJvn5Mt0gqYuhU8CLwO1,A Kiss To Remember - Studio,Meisterwerk I,"[""My Dying Bride""]",2000,Rock,4,Sad,english,2.810945858752349
1WtgYGiueYt9QQdUhbfw2o,A Kiss to Build a Dream On,The Healing Game (Deluxe Edition),"[""Van Morrison""]",1997,Rock,0,Sad,english,0.971608920010122
2UHApn4r5s7adp02DZeigo,A Kiss to Build a Dream On,Riverboat Dixieland,"[""The Dukes Of Dixieland""]",2006,Jazz,11,Sad,english,1.8511756774701356
4IHagmxb7X1QOoQf4DHllo,A Kiss to Build a Dream On,I Dream of You: LOVE,"[""JJ Heller""]",2021,Folk,24,Sad,english,2.17809421877354
4xsJ6KEsIjsHKWJA7D8GAI,A Kiss to Build a Dream On,A Wonderful World,"[""Tony Bennett"", ""k.d. lang""]",2002,Pop,38,Sad,english,2.0186537347446856
6ZTYizeza5WP8eqoRW3BNd,A Kiss to Build a Dream On,Sleepless In Seattle: Original Motion Picture Soundtrack,"[""Louis Armstrong""]",1993,Jazz,0,Sad,english,2.2648545907842195
4czkGATcDGqk0LyeIYAGnB,A Labor of Love,Fern Canyon,"[""Anna Gordon""]",2018,Rock,0,Sad,english,2.609585081372235
4mCF3EBgGPSqmEm205KBAV,A Lack Of Color,Transatlanticism,"[""Death Cab for Cutie""]",2003,Rock,0,Sad,english,1.4633082041560663
6LNwTodkmxsc2dKRJWQr6y,A Lack of Color,Transatlanticism (10th Anniversary Edition),"[""Death Cab for Cutie""]",2003,Rock,0,Sad,english,1.4761798905877848
0q6VfSfevUWNuXkg1n3VaM,A Lack of Color (Demo),Transatlanticism (10th Anniversary Edition),"[""Death Cab for Cutie""]",2003,Rock,0,Sad,english,1.411260914875729
1R8uTKKZTWnHRkkpFWcJfd,A Lady of a Certain Age,Victory For The Comic Muse,"[""The Divine Comedy""]",2006,Pop,46,Sad,english,1.3823085931957413
107TMcWXS45nfVAab6yc3S,"A Lamb, A Dove",LIONHEART,"[""H.C. McEntire""]",2018,Country,0,Sad,english,1.3810687266965695
2f4DGYqmBDbfxyPGmPAGoV,A Lament,A Lament,"[""The Body""]",2020,Rock,9,Sad,english,3.090501965700772
3rQsXWjslAPfSgEFR6lQmf,A Lament For My Suzanne,Thunder Perfect Mind,"[""Current 93""]",1992,Electronic,12,Sad,english,2.1378830283026056
1ZhiupwCXSXRtplZM5jHfY,A Language of Blood,A Life Unto Itself,"[""Steve Von Till""]",2015,Rock,3,Sad,english,2.3692295479552894
6znHMzZSVDxCtm7okuT3dj,A Lapdog,Oskar Tennis Champion,"[""Momus""]",2003,Pop,0,Sad,english,1.9378459139826736
6D7nlx7KxGqEW50j7k071o,A Last Farewell,Souls Highway,"[""Beseech""]",2002,Rock,19,Sad,english,2.457648559579647
7xrXUUx2y8is4pLWmuAGFo,A Last Farewell,The Battle of the Ivory Plains (Deluxe Edition),"[""Dragonland""]",2001,Rock,15,Sad,english,2.4870873214712
0Jum56e4eWSXH3SPr4Rmks,A Last Illusion,Beethoven's Last Night,"[""Trans-Siberian Orchestra""]",2000,Pop,41,Sad,english,2.367901611408376
4fz4EU8ZyNAKioYPKWZvxn,A Lawn to Mow,If Children,"[""Wye Oak""]",2008,Rock,0,Sad,english,1.2092175217986314
1qCSMWPJBlak9Uz03IHfvE,A Leader Always Carries a Stick,Sorry for the Delay,"[""Grizzly Bear""]",2006,Pop,25,Sad,english,1.2273132983259547
4ZfXZEznggQ0s4eIOOJqkp,A Leaf Didn't Move,The Fernweh,"[""The Fernweh""]",2018,Rock,2,Sad,english,1.0476081113871405
0BtVRW85S4CviyJuz8YBnf,A Legacy,Marillion.Cl / Dotcom,"[""Marillion""]",2019,Rock,6,Sad,english,4.422470518308479
1fIeb00T7SCnsDMDvO5aIU,A Legend In My Time,American V: A Hundred Highways,"[""Johnny Cash""]",2006,Country,0,Sad,english,1.9208068731915091
6DHnnSUAaPoYRNf22Trb2A,A Letter From Janelle - Acoustic,Bone Palace Ballet: Grand Coda,"[""Chiodos""]",2008,Rock,28,Sad,english,1.7598243853912376
13CSKPPzcjCV8xnf7bHubn,A Letter From My Friend,Kirk Franklin and the Family,"[""Kirk Franklin""]",1993,R&B,23,Sad,english,1.7267359039111674
3URnRabOOq4nEVUrlmdzJ9,A Letter To Myself,A Letter To Myself,"[""The Chi-Lites""]",1973,R&B,29,Sad,english,0.964060187908849
5wwzdIH0drF1BF3fcqb6eu,A Letter for Zach,Slow Burn,"[""Old Gray""]",2016,Rock,0,Sad,english,1.7585628128193451
6YRAnIieRIy9f7bkPvHdlL,A Letter from Urban Street,Who Am I,"[""Sarah P.""]",2017,Pop,0,Sad,english,0.9040628617882468
0u4AaS92L6sGHlIMmjVcwM,A Letter to Michael,Buckminster,"[""Driftless Pony Club""]",2011,Rock,0,Sad,english,3.3059603918692906
7C7zjRLCtiuIr8kCllMFOx,A Letter to Myself - Live,The Chi-Lites (Live),"[""The Chi-Lites""]",2009,R&B,0,Sad,english,1.1054479982036367
53kGLkibLfPB97sXSKTBVt,A Library Used To Be (Black Hole And Its Concentrated Edges),The Folded Palm,"[""Frog Eyes""]",2004,Rock,0,Sad,english,3.1474026940325683
27ZyLW3TpxfHqwJLfoVUJt,A Lick of Paint,Painting of a Panic Attack (Deluxe Edition),"[""Frightened Rabbit""]",2016,Rock,20,Sad,english,1.144788301115544
4zpYPqjnykINB92PkopIcV,A Lie,CUT 4 ME,"[""Kelela""]",2013,Electronic,23,Sad,english,2.3473414244794824
2tUSR7XTLJk22voIq2Z6vi,A Life,Beautiful Lies You Could Live in,"[""Pearls Before Swine""]",2005,Folk,6,Sad,english,1.8402902596880852
1tWHqqgzXMkzqSdZKeq73A,A Life Frozen in Time,Frozen in Time,"[""Ace of Hearts""]",2021,Rock,30,Sad,english,1.4859354346733054
7c8bCcNTQTx13FkjtKkb8E,A Life Like This,Saturn,"[""Nao""]",2018,R&B,25,Sad,english,1.6813915377783848
3LW7E3uKzKzs7aYMxsnHzZ,A Life Of Sorrow,The Complete Columbia Stanley Brothers,"[""The Stanley Brothers""]",1996,Country,2,Sad,english,1.7306450611600817
0QxKf9IfGjNrTa4gcnP3tN,A Life That's Good,The Music Of Nashville Original Soundtrack Season 2 Volume 1,"[""Nashville Cast"", ""Lennon & Maisy""]",2013,Country,40,Sad,english,1.433240117127291
6OikK3XzR6F0RBErdy2XyI,A Life Without You,Daniel Lindström,"[""Daniel Lindstr\u00f6m""]",2004,Pop,1,Sad,english,1.371721785428326
0CvUYUPfNP1UjKYsYIolhY,A Life Without You (Is No Life At All),"Walk Hard: The Dewey Cox Story ""Original Motion Picture Soundtrack""","[""John C. Reilly""]",2007,Pop,31,Sad,english,1.6985210815961078
3VJ3ieZrLV040ooS2ZQ62b,A Life Worth Living,A Life Worth Living,"[""Marc Broussard""]",2014,Folk,6,Sad,english,1.2404293682925454
6NEVXfgbw2BbbrGOw4ekNr,A Life of Her Own,The Painted Word,"[""Television Personalities""]",2002,Rock,10,Sad,english,2.127800301515543
61uQYPlrQ9BGusRmLKoEDE,A Life with You,Always & for Real,"[""Adeaze""]",2004,Folk,46,Sad,english,1.3596428779468286
3eB5Pd4cF0oJA7JCq00xwm,A Lifeboat,The Siren's Song,"[""Kacy & Clayton""]",2017,Folk,0,Sad,english,1.633781535398946
0uYeSuXtOMn7RUN3BPJFeN,A Lifetime,I Guess That Don't Make Me a Loser,"[""The Brothers Of Soul""]",2008,R&B,25,Sad,english,2.148287601517024
17t9ljf5xI5a3PIf7hiOjF,A Lifetime Burning.,A Lifetime Burning,"[""One Less Reason""]",2008,Rock,12,Sad,english,1.2765171436994116
53oMTo3YvCRB4mDmqCck2p,A Lifetime to Regret,Greatest Hits from the King of Country,"[""George Jones""]",2017,Country,0,Sad,english,1.8055733286225872
4G4LDcHYN639kf8m379kdy,A Light (Night),Curio City,"[""Charlie Winston""]",2015,Rock,11,Sad,english,1.5112616883612868
3kzPEHDlVk9jl0TDFeKT9z,A Light In The Dark (Next To Normal),Musicalballads: Unplugged,"[""Mark Seibert"", ""Emma Hunter""]",2010,Pop,7,Sad,english,1.5559178290363789
0394SYHavxFIhrN7ALPWf7,A Light On In The Dark,Fish Pond Fish,"[""Darlingside""]",2020,Folk,26,Sad,english,1.291232233518914
5Cfh0SnnmZj9AwkdBWxs9Z,A Light On a Hill,The Dust Of Retreat,"[""Margot & The Nuclear So And So's""]",2006,Rock,0,Sad,english,1.5391832685171667
5mmmA5OxPB9Am06kKDT2xs,A Light Travels Down the Catwalk,ken (Deluxe Version),"[""Destroyer""]",2017,Pop,0,Sad,english,1.0624596826594128
6E9NAab1dlT8ZVGV5mQ5CZ,A Light Will Come,The Bliss,"[""Fortunate Ones""]",2015,Folk,0,Sad,english,1.329797170736873
4Qwp0cKTBpzTkDJ7irbA33,A Light in the Dark,Spirits on the Rise,"[""Julian Sas""]",2000,Blues,23,Sad,english,2.0657448820159905
2sqPVtDARxeJc1uZ9D5H41,A Light in the Window,A Permeable Life,"[""Carrie Newcomer""]",2014,Folk,18,Sad,english,1.5432262833114851
3twsDwOH7Z0gbkO2PXaomc,A Light on in the Dark,Green + Evergreen,"[""Darlingside""]",2020,Folk,11,Sad,english,1.291232233518914
72M2TMwWQPDAG1YteYvYx9,A Linda Song,Even Now,"[""Barry Manilow""]",1978,Rock,21,Sad,english,1.4592512301959184
6POsuvajp56yYziWQJjssE,"A Line Allows Progress, A Circle Does Not",Every Day And Every Night,"[""Bright Eyes""]",1999,Folk,0,Sad,english,2.5816948874829184
7citf5214AFYEe8k5anqu3,A Line in the Sand - Acapella,The Hunting Party: Acapellas + Instrumentals,"[""Linkin Park""]",2014,Rock,19,Sad,english,5.49199642875155
0fVGe4dfg2ZD2WwDIksMKG,A Lingering,Haunts,"[""German Error Message""]",2014,Electronic,43,Sad,english,1.5533901030604134
3Olz5DHspYCiQKazEwk8Tw,A Lion's Heart,The Wild Hunt,"[""The Tallest Man On Earth""]",2010,Folk,22,Sad,english,1.6097329620457137
3ErDX5XACrU3Hqeeb8qD0n,A Little At A Time,Come Away With Me (Super Deluxe Edition),"[""Norah Jones""]",2002,Jazz,38,Sad,english,1.8978505829709127
5h4rW0tsfDq8n9D5HNju2J,A Little Bar of Soap,Les Fleurs Du Mal,"[""Sopor Aeternus & The Ensemble Of Shadows""]",2008,Rock,20,Sad,english,1.9243870920347763
3auz1OA6D0RDf1MGlRdy57,A Little Birdie Told Me So,Lee Wiley Sings the Songs of Rodgers & Hart and Arlen,"[""Lee Wiley""]",1986,Jazz,3,Sad,english,2.222102685988593
11Vm4NF9itN40cSsv89iOz,A Little Bit,Half The Perfect World,"[""Madeleine Peyroux""]",2006,Jazz,22,Sad,english,1.5862611386936347
73eAvRgwrvVffjZWloxSMW,A Little Bit Different,Trail to Monterrey,"[""Pauline Reese""]",2002,Country,0,Sad,english,1.1627949188301072
2bcWKmywXaj7OKU09CgfJE,A Little Bit In Love,A Little Bit Of Broadway,"[""Julie Andrews""]",1988,Pop,18,Sad,english,3.2127495153254446
0qWBnOGdg6bFxo2TzND6Bv,A Little Bit Independent - Remastered,The Essential Fats Waller,"[""Fats Waller""]",2014,Jazz,13,Sad,english,1.7509136235018918
2nbeub34vPPnGHw9NdfTwk,A Little Bit More,Mumbo Jumbo,"[""Air Supply""]",2010,Rock,0,Sad,english,1.1741860975114955
7dd8EHZ9NkCSaY2X9Wyt8P,A Little Bit More,A Little Bit More,"[""Dr. Hook""]",1976,Rock,45,Sad,english,1.4219860726452194
79aTBFJAI1SQUj4v3iwnMt,A Little Bit More (Bonus Track),The Singer & The Song,"[""Air Supply""]",2009,Rock,0,Sad,english,1.0464346540827725
4QWJPSWldf2DuEeE24Ih5N,A Little Bit More - Single Version,Greatest Hits,"[""Dr. Hook""]",2007,Rock,0,Sad,english,2.707221430177158
5UDEGEbvqFwrzT2P2PcJ27,A Little Bit Of Everything,Nothing Is Wrong,"[""Dawes""]",2011,Country,0,Sad,english,1.1986030155168694
6o7y1vV4i8lp4uPKbtGN3i,A Little Bit of Heaven,Linda Eder,"[""Frank Wildhorn"", ""Linda Eder""]",1991,Pop,1,Sad,english,3.2599199766216858
5ZKsZCqHcjyNqQXAvbOmEr,A Little Bit Of You,A Little Bit Of You,"[""Tyler Rich""]",2021,Country,37,Sad,english,2.4740055280779285
5FIp4LrsffxiHLhmmpCbCx,A Little Bit Stronger,Stronger,"[""Sara Evans""]",2011,Country,59,Sad,english,1.826392263698935
